climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Y
-523,44,-0.2,-0.01,0.9,-7,3,-0.015,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
-493,26,-0.31,0.02,0.3,-8,1,-0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
-177,7,-0.31,-0.1,-0.7,-9,13,0.002,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-125,6,-0.31,-0.1,-0.9,-9,13,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0005,0.0001,0,0.0001,0,-0.0005,1
185,7,-0.08,-0.14,-1.2,-9,16,0.013,0.5,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
89,17,0.1,0.13,-1.1,-9,-12,0.004,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0,0,0,-0.0005,1
-105,16,0.15,0.07,-0.7,-9,-6,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-146,14,0.19,0.05,-0.5,-8,-4,0.005,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-164,12,0.21,0.07,-0.4,-8,-4,0.002,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,-0.0001,0,-0.0005,1
-189,-18,-0.23,0.01,-0.8,-9,2,0.003,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-132,-22,-0.07,-0.02,-1,-9,5,0.012,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
277,-18,0.39,-0.08,-0.3,-8,10,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-408,-15,-0.05,0.14,1.8,-6,-16,-0.017,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
-568,-49,-0.55,-0.02,0.5,-8,1,0.004,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-539,-58,-0.48,-0.1,-0.2,-8,4,0.01,0.8,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-452,-65,-0.39,-0.16,-0.5,-8,15,0.011,1.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-223,-77,0,-0.03,-1,-9,7,0.017,-0.4,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
157,-80,0.31,-0.2,-0.7,-9,30,0.016,-1.9,-0.0002,-0.0002,-0.0002,-0.0002,0,0,0,0,-0.0002,1
717,-56,0.51,-0.13,0.7,-7,15,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,1
868,-40,0.48,0.06,1.3,-7,6,-0.006,-2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
856,-28,0.43,0.2,1.7,-6,-9,-0.008,-3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,-1
-296,-3,-0.17,0.27,2.5,-5,-30,-0.02,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
-397,-41,-0.77,-0.03,-0.2,-8,5,-0.004,0,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,1
-386,-42,-0.77,-0.03,-0.4,-8,5,-0.003,0,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0,0.0001,0,-0.0007,1
-132,-60,0.05,-0.05,-2,-10,9,0.027,-0.2,-0.0001,-0.0001,-0.0001,-0.0001,0,0,0,0,-0.0001,1
-95,-60,0.16,-0.05,-2,-10,9,0.027,-0.2,-0.0002,-0.0002,-0.0002,-0.0001,-0.0001,0,-0.0001,0,-0.0001,1
58,-60,0.47,0,-1.3,-9,3,0.006,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
71,-55,0.21,0.03,0.5,-8,-2,-0.009,-0.1,-0.0005,-0.0005,-0.0005,-0.0006,0,0,0.0001,0,-0.0006,1
83,-53,0.21,-0.01,0.7,-7,3,0.002,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
94,-53,0.22,0,0.8,-7,2,0.001,-0.3,-0.0007,-0.0005,-0.0005,-0.0004,-0.0003,0,-0.0002,0,-0.0004,1
-31,-53,-0.43,0.01,-1.2,-9,2,0.008,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
37,-53,-0.19,-0.02,-1.7,-10,6,0.019,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
222,-50,0.18,-0.07,-1.7,-10,12,0.019,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
406,-28,0.52,0,-0.2,-8,2,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-22,-14,0.36,0.22,1.5,-7,-24,-0.019,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0,0,-0.0002,0,-0.0007,-1
-252,-16,0.13,0.23,1.7,-6,-25,-0.025,-0.3,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0,0,0,-0.0008,1
-427,-30,-0.42,-0.02,1.4,-7,11,-0.022,-1.8,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,1
-247,-45,-0.47,-0.06,0.1,-8,8,0.005,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-11,-51,-0.22,-0.07,-0.8,-9,10,0.011,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
139,-47,0.14,-0.02,-1,-9,4,0.013,-0.2,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,1
213,-3,0,0.03,0.2,-8,-1,-0.005,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
-17,3,-0.11,0.15,0.1,-8,-14,-0.005,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
-66,-8,-0.06,0.02,-0.7,-9,1,0.002,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-7,-10,0.14,0.01,-0.5,-8,2,0.006,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-77,-14,-0.23,0.04,-0.8,-9,-2,-0.004,0,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0.0001,0,-0.0006,1
74,-15,0.31,0.01,-0.4,-8,2,0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-59,-11,-0.34,0.02,0.2,-8,-4,-0.006,0.4,-0.0005,-0.0005,-0.0005,-0.0006,0,0,0.0001,0,-0.0006,1
82,-11,0.2,0.01,-0.6,-8,2,0.008,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,1
-242,-15,0.02,0.09,0.3,-8,-8,-0.006,0,-0.0005,-0.0005,-0.0005,-0.0006,0,0,0,0,-0.0006,1
-342,-25,0.08,0.06,0.4,-8,-5,0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-332,-38,0.18,-0.01,0.7,-7,2,0.004,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-344,-49,0.03,0.03,1,-7,-3,-0.013,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
-263,-57,-0.13,-0.06,0.9,-7,13,-0.008,-1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
-221,-59,-0.16,-0.08,0.8,-7,10,-0.008,-0.6,-0.0005,-0.0005,-0.0005,-0.0006,0.0001,0,0,0,-0.0006,1
-38,-64,-0.09,-0.06,0.5,-7,8,0.004,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
148,-63,-0.03,-0.1,0.4,-8,14,0.004,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
425,-48,0.14,-0.06,0.6,-7,8,0.005,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
366,-32,-0.03,0.09,0.8,-7,-9,-0.013,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,1
161,-24,-0.18,0.14,0.7,-7,-16,-0.009,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,1
-166,-24,-0.23,0.17,0.3,-8,-20,0.004,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-373,-37,-0.06,0.05,-0.2,-8,-5,0.007,0.3,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,1
-420,-44,-0.04,0.09,-0.2,-8,-8,-0.001,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
95,-59,0.03,-0.15,-0.2,-8,18,0.001,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
202,-45,-0.07,0.03,-0.3,-8,-2,-0.003,-0.2,-0.0005,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
236,-33,0.1,0.01,-0.3,-8,1,0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
133,18,-0.2,0.04,0.3,-8,-3,-0.004,0,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,1
170,36,0.14,0.02,0.1,-8,1,0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-52,48,-0.39,0.05,-0.9,-9,-4,-0.002,0.1,-0.0005,-0.0006,-0.0006,-0.0006,0,0,0.0001,0,-0.0006,1
24,46,-0.21,-0.03,-1.4,-9,8,0.012,-0.8,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-10,49,0.17,0.06,-1.5,-9,-5,0.015,0.2,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
-235,46,0.34,0.17,-1,-9,-19,0.007,1.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-489,8,0.2,0.04,1.1,-7,-4,-0.011,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
-261,-37,-0.3,-0.03,0.5,-8,5,-0.004,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-231,-39,-0.31,-0.17,0.3,-8,6,-0.002,1,-0.0004,-0.0004,-0.0004,-0.0005,0,0,0.0001,0,-0.0005,1
228,-39,-0.11,-0.16,-0.3,-8,20,0.009,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
294,-30,0.04,0.03,-0.4,-8,-5,0.007,1.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-20,-18,0.07,0.08,0.1,-8,-7,0.001,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-135,-31,-0.1,0.04,0.7,-7,-3,-0.006,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
17,-34,-0.18,-0.09,0.4,-8,10,-0.004,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
38,-34,-0.19,-0.09,0.4,-8,10,-0.003,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
295,-24,0.03,-0.05,0,-8,7,0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
349,-19,0.09,0.05,0.1,-8,0,0.006,-1.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-27,0,0.07,0.09,0.8,-7,-9,-0.005,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-187,-14,-0.22,0.04,0.3,-8,-3,-0.004,0,-0.0005,-0.0005,-0.0005,-0.0006,0,0,0,0,-0.0006,1
19,-20,0.02,-0.05,-0.2,-8,7,0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-41,-18,-0.12,0.04,-0.4,-8,-3,-0.003,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
118,-11,0.24,0.02,-0.5,-8,1,0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-65,-8,-0.09,0.04,-0.1,-8,-2,0,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
355,13,0.06,-0.03,-0.4,-8,5,0.004,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
374,23,0.1,0.02,-0.3,-8,-3,0.002,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-62,41,0.14,0.09,0.6,-7,-9,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-329,0,-0.12,0.03,-0.4,-8,-2,0.004,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
338,2,0.07,-0.03,0.6,-7,5,0,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0,0,0,-0.0005,1
144,26,-0.31,0.05,-0.8,-9,-3,0.003,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
198,39,0.27,0.04,-0.8,-9,-2,0.006,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-544,21,-0.19,0.12,0.5,-7,-12,-0.012,0,-0.0006,-0.0006,-0.0006,-0.0007,0,0,0.0001,0,-0.0007,1
137,-9,0.07,-0.15,-0.3,-8,18,0.008,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
306,-2,0.19,-0.07,-0.1,-8,5,0.006,1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
305,20,0.2,0.04,0.8,-7,-3,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-138,26,-0.03,0.16,1.1,-7,-18,-0.009,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,1
-384,-5,-0.2,0.04,0.3,-8,-3,-0.002,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
-396,-20,-0.08,0.02,0,-8,0,0.007,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-163,-41,0.21,-0.05,0.4,-8,6,0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,1
-53,-43,0.28,-0.12,0.6,-7,15,0.006,0.6,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,1
284,-19,-0.29,-0.02,0.6,-7,3,-0.004,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
213,2,-0.2,0.04,-0.8,-9,-3,0.005,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,1
221,5,-0.11,-0.09,-0.9,-9,7,0.012,1.9,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
283,23,0.33,0.02,-0.4,-8,0,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,1
-349,-33,-0.59,-0.05,-0.1,-14,5,0.012,1.2,-0.002,-0.002,-0.002,-0.002,0,0,0,0,-0.002,-1
-262,-40,-0.33,0.05,-0.8,-15,5,0.024,-0.1,-0.0012,-0.0013,-0.0013,-0.0015,0.0001,0,0.0002,0,-0.0015,-1
-278,-27,-0.1,0.24,-0.7,-18,-5,0.006,-0.2,-0.0017,-0.0017,-0.0017,-0.0018,0,0,0.0001,0,-0.0018,-1
-332,-33,0.05,0.23,-0.7,-18,-5,0.012,0,-0.0015,-0.0016,-0.0016,-0.0016,0.0001,0,0,0,-0.0016,-1
-290,-45,0.32,0.15,-0.4,-17,5,0.012,-0.8,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0.0001,0,-0.0014,-1
-358,-54,0.38,0.25,0.5,-17,-12,-0.003,0.3,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,-1
-442,-64,0.34,0.1,0.9,-16,2,-0.007,0.8,-0.002,-0.0019,-0.0019,-0.0019,-0.0002,0,0,0,-0.0019,-1
-432,-74,0.13,0.1,1.3,-16,2,-0.019,0.3,-0.0022,-0.0022,-0.0022,-0.0022,0,0,0,0,-0.0022,-1
422,-80,-0.45,-0.06,0.2,-17,18,-0.011,-0.2,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,0,-0.0021,-1
561,-74,-0.48,-0.09,-0.3,-17,18,0.007,0.3,-0.0016,-0.0016,-0.0016,-0.0017,0,0,0.0001,0,-0.0017,-1
675,-67,-0.42,0.04,-0.6,-17,20,0.009,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,-1
767,-58,-0.34,0.21,-0.9,-18,5,0.009,-1.8,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,-1
780,-37,-0.14,0.19,-1.3,-18,-2,0.014,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,-1
686,-19,0.02,0.38,-1.3,-18,-17,0.009,-0.8,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,-1
69,3,0.25,0.44,-0.9,-18,-23,0.005,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,-1
-171,1,0.31,0.27,-0.5,-17,-10,0.004,0.5,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,-1
-383,-7,0.23,0.32,0,-17,-17,-0.01,0.1,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,-1
-514,-18,0.12,-0.06,0.3,-17,5,-0.008,2.7,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,-1
10,-36,0.34,-0.05,0.9,-16,15,0.007,-0.2,-0.0014,-0.0013,-0.0013,-0.0013,-0.0002,0,0,0,-0.0013,-1
435,-19,-0.17,0.04,1.5,-15,7,-0.021,-0.2,-0.002,-0.002,-0.002,-0.002,0,0,0,0,-0.002,-1
464,-16,-0.24,0.04,1.4,-16,7,-0.02,0,-0.002,-0.002,-0.002,-0.002,0,0,-0.0001,0,-0.002,-1
478,-15,-0.28,0.11,1.4,-16,7,-0.02,-0.4,-0.0018,-0.002,-0.002,-0.002,0.0002,0,0,0,-0.002,-1
491,-3,-0.33,0.14,0.9,-16,-3,0.002,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,-1
401,13,-0.23,0.21,0.4,-17,-8,0.006,0.3,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,-1
98,31,0.12,0.25,0.1,-17,-10,0.007,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,-1
-221,29,-0.06,0.29,0.3,-17,-14,-0.009,-0.2,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,-1
-338,24,-0.14,0.18,0.1,-17,-9,-0.008,1.2,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,-1
-386,19,-0.17,0.06,0,-17,-5,-0.002,1.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,-1
-268,10,-0.09,0.07,-0.3,-17,10,0.007,-0.6,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,0,0,-0.0014,-1
-9,5,0.11,0.01,-0.3,-17,14,0.009,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,-1
142,10,0.29,0.13,0.4,-17,2,0.005,-0.4,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,-1
147,12,0.32,0.24,0.6,-16,-3,0.003,-1.3,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,-1
140,12,0.33,0.24,0.7,-16,-5,0.003,-1.3,-0.0016,-0.0013,-0.0013,-0.0013,-0.0004,0,0,0,-0.0013,-1
-97,13,-0.08,0.24,1,-16,-11,-0.018,-0.2,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,-1
-67,1,-0.19,0.12,-0.8,-18,5,0.016,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,-1
-11,-1,-0.01,-0.02,-0.9,-18,10,0.019,1.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,-1
60,1,0.28,0.17,-0.7,-18,-6,0.016,0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,-1
43,2,0.36,0.24,-0.5,-17,-3,0.011,-0.1,-0.0013,-0.0011,-0.0011,-0.0011,-0.0003,0,0,0,-0.0011,-1
36,2,0.38,0.3,-0.4,-17,-5,0.01,-1.5,-0.0015,-0.0013,-0.0013,-0.0011,-0.0003,0,-0.0003,0,-0.0011,-1
-153,0,0.02,0.25,0.2,-17,-12,-0.021,-0.2,-0.0017,-0.0018,-0.0018,-0.0019,0.0001,0,0.0001,0,-0.0019,-1
-260,-14,0.14,0.13,0.2,-17,0,0.011,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,-1
-185,-23,0.36,0.09,0.8,-16,3,0.007,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,-1
-172,-25,0.39,0.09,0.9,-16,3,0.007,0,-0.0014,-0.0013,-0.0013,-0.0011,-0.0002,0,-0.0004,0,-0.0011,-1
34,-31,-0.18,0.08,1.4,-16,3,-0.008,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,-1
103,-29,-0.24,0.09,1,-16,3,-0.002,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,-1
111,-26,-0.25,0.3,0.7,-16,-7,-0.003,-2.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,-1
-33,-25,-0.54,0.18,-0.2,-17,-7,-0.006,0.1,-0.0013,-0.0014,-0.0014,-0.0015,0.0001,0,0.0001,0,-0.0015,-1
-96,-27,-0.5,0.28,-0.8,-18,-10,0.004,-1,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,0,0,-0.0014,-1
-180,-35,-0.15,0.18,-1.8,-19,-2,0.013,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,-1
-135,-39,0.14,0.13,-1.9,-19,7,0.019,-0.5,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,-1
-50,-41,0.38,0.02,-1.6,-18,12,0.02,0.8,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,-1
55,-41,0.49,0.12,-1.1,-18,7,-0.002,-0.9,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,-1
-115,-41,0.16,0.23,0.1,-17,-10,-0.013,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,-1
-29,-57,-0.15,0.12,-1.4,-18,5,0.014,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,-1
103,5,-0.23,0.25,-1.3,-22,2,0.018,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,-1
-83,8,0.51,0.33,-0.5,-21,-8,0.01,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,-1
-142,6,0.56,0.24,-0.1,-21,-7,-0.001,0.9,-0.0018,-0.0018,-0.0018,-0.0017,0,0,-0.0002,0,-0.0017,-1
-492,-16,-0.13,0.32,1.1,-20,-11,-0.019,-0.1,-0.002,-0.0021,-0.0021,-0.0021,0.0001,0,0,0,-0.0021,-1
-580,-27,-0.24,0.2,0.9,-20,-3,-0.003,0.9,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,-1
-561,-37,-0.24,-0.08,0.6,-20,11,0,3.3,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,-1
-365,-46,-0.3,0.03,0.3,-21,16,-0.008,0.1,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,-1
544,-42,0.11,-0.04,-0.5,-21,24,0.014,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,-1
768,-28,0.23,0.27,-0.2,-21,7,0.006,-2.7,-0.0017,-0.0015,-0.0015,-0.0015,-0.0003,0,0,0,-0.0015,-1
823,-4,0.06,0.2,0.2,-21,2,-0.013,-0.2,-0.002,-0.002,-0.002,-0.002,0,0,0,0,-0.002,-1
548,28,-0.29,0.42,-0.2,-21,-16,-0.013,-0.5,-0.0019,-0.002,-0.002,-0.002,0.0001,0,0,0,-0.002,-1
111,53,-0.1,0.35,-1.5,-22,-9,0.009,-0.1,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,-1
-282,49,0.14,0.42,-1.5,-22,-16,0.006,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,-1
-418,34,0.22,0.27,-1.1,-22,-1,0.002,-0.8,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,-1
-72,12,-0.02,0.16,-0.1,-21,6,-0.015,-0.2,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,-1
1,11,-0.25,0.23,-0.8,-22,1,-0.003,0,-0.0016,-0.0017,-0.0017,-0.0017,0.0001,0,0,0,-0.0017,-1
74,11,-0.13,0.15,-1.1,-22,11,0.012,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,-1
94,12,-0.1,0.17,-1.1,-22,10,0.012,-0.6,-0.0014,-0.0014,-0.0014,-0.0014,-0.0001,0,0,0,-0.0014,-1
188,18,0.23,0.22,-1,-22,3,0.013,-0.3,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0,0,0,-0.0013,-1
73,27,0.63,0.21,0.8,-20,-7,-0.002,0.2,-0.0019,-0.0017,-0.0017,-0.0014,-0.0003,0,-0.0004,0,-0.0014,-1
-67,27,0.02,0.26,1.4,-20,-9,-0.028,0.2,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,0,-0.0021,-1
-130,24,-0.38,0.23,1.1,-20,-2,-0.02,-0.6,-0.0018,-0.0019,-0.0019,-0.0019,0.0001,0,0,0,-0.0019,-1
-224,18,-0.62,0.27,0,-21,-6,-0.01,0.3,-0.0016,-0.0018,-0.0018,-0.0018,0.0002,0,0,0,-0.0018,-1
-254,16,-0.6,0.23,-0.4,-21,-5,0.015,0.4,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,-1
-179,10,-0.35,0.15,-1.2,-22,12,0.016,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,-1
-119,8,-0.24,0.29,-1.4,-22,8,0.019,-1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,-1
